POINTID,v,u,lon,lat,dir,vel
13243,-0.17107899475,0.48199200440,-3.74801700190,43.49447852440,109.54511950700,0.51145314032
13244,-0.17124000549,0.47720300293,-3.74751193635,43.49447852440,109.74330454100,0.50699688903
13245,-0.17285200501,0.47595001221,-3.74700687081,43.49447852440,109.96287784900,0.50636570752
13246,-0.17544099426,0.47761999512,-3.74650180526,43.49447852440,110.17271370000,0.50882256456
13247,-0.17926800537,0.48196798706,-3.74599673972,43.49447852440,110.40594192700,0.51422773000
13248,-0.18434700012,0.48851800537,-3.74549167417,43.49447852440,110.67774878400,0.52214333092
13249,-0.19040100098,0.49659500122,-3.74498660862,43.49447852440,110.98074837100,0.53184503045
13250,-0.19701699829,0.50560800171,-3.74448154308,43.49447852440,111.29233077000,0.54263721675
13251,-0.20383200073,0.51517602539,-3.74397647753,43.49447852440,111.58977024600,0.55403413402
13252,-0.21062100220,0.52513201904,-3.74347141199,43.49447852440,111.85813181600,0.56579576173
13253,-0.21729400635,0.53545397949,-3.74296634644,43.49447852440,112.09124309700,0.57786473274
13254,-0.22383200073,0.54613897705,-3.74246128090,43.49447852440,112.28930814100,0.59022753816
13255,-0.23021499634,0.55710998535,-3.74195621535,43.49447852440,112.45523714200,0.60280219004
13256,-0.23636700440,0.56815197754,-3.74145114981,43.49447852440,112.59198787600,0.61535845679
13257,-0.24212699890,0.57893902588,-3.74094608426,43.49447852440,112.69924350700,0.62753157632
13258,-0.24728399658,0.58916998291,-3.74044101872,43.49447852440,112.77189227800,0.63896059638
13259,-0.25164900208,0.59867102051,-3.73993595317,43.49447852440,112.80258489200,0.64941066440
13260,-0.25511500549,0.60739801025,-3.73943088762,43.49447852440,112.78636083300,0.65879891385
13261,-0.25766000366,0.61538800049,-3.73892582208,43.49447852440,112.72215132300,0.66715145854
13262,-0.25934899902,0.62269500732,-3.73842075653,43.49447852440,112.61477688000,0.67454501365
13263,-0.26032400513,0.62935101318,-3.73791569099,43.49447852440,112.47520327600,0.68106628564
13264,-0.26076800537,0.63538299561,-3.73741062544,43.49447852440,112.31708573300,0.68681256812
13265,-0.26087200928,0.64081896973,-3.73690555990,43.49447852440,112.15413238600,0.69188377433
13266,-0.26082101440,0.64566302490,-3.73640049435,43.49447852440,111.99996320400,0.69635360506
13267,-0.26076699829,0.64989801025,-3.73589542881,43.49447852440,111.86607556100,0.70026198750
13268,-0.26079800415,0.65351800537,-3.73539036326,43.49447852440,111.75864753300,0.70363440956
13269,-0.26095098877,0.65650598145,-3.73488529772,43.49447852440,111.68035046700,0.70646692931
13270,-0.26124700928,0.65873602295,-3.73438023217,43.49447852440,111.63599085600,0.70864881838
13271,-0.26160800171,0.65998199463,-3.73387516662,43.49447852440,111.62600189900,0.70994012409
13272,-0.26186999512,0.66013500977,-3.73337010108,43.49447852440,111.64110300100,0.71017893904
13273,-0.26189199829,0.65931402588,-3.73286503553,43.49447852440,111.66720507300,0.70942399416
13274,-0.26162200928,0.65775000000,-3.73235996999,43.49447852440,111.69362982700,0.70787084856
13275,-0.26111099243,0.65559399414,-3.73185490444,43.49447852440,111.71977489200,0.70567870559
13276,-0.26048098755,0.65286901856,-3.73134983890,43.49447852440,111.75425441800,0.70291414857
13277,-0.25987200928,0.64961901856,-3.73084477335,43.49447852440,111.80656228600,0.69967015834
13278,-0.25939498901,0.64599401856,-3.73033970781,43.49447852440,111.88092863900,0.69612788504
13279,-0.25911898804,0.64220800781,-3.72983464226,43.49447852440,111.97646189900,0.69251265350
13280,-0.25909399414,0.63845001221,-3.72932957672,43.49447852440,112.09146603800,0.68901967743
13281,-0.25934201050,0.63484399414,-3.72882451117,43.49447852440,112.22396183900,0.68577341397
13282,-0.25985699463,0.63146801758,-3.72831944562,43.49447852440,112.37109353800,0.68284516172
13283,-0.26060800171,0.62841699219,-3.72781438008,43.49447852440,112.52737420700,0.68031202152
13284,-0.26154000854,0.62580700684,-3.72730931453,43.49447852440,112.68456278100,0.67826070642
13285,-0.26257299805,0.62370300293,-3.72680424899,43.49447852440,112.83395487100,0.67672004194
13286,-0.26357598877,0.62202697754,-3.72629918344,43.49447852440,112.96751360800,0.67556632735
13287,-0.26438198853,0.62054699707,-3.72579411790,43.49447852440,113.07960334300,0.67451939292
13288,-0.26483801270,0.61906500244,-3.72528905235,43.49447852440,113.16473339300,0.67333546633
13289,-0.26492401123,0.61764599609,-3.72478398681,43.49447852440,113.21905794100,0.67206495833
13290,-0.26476501465,0.61660198975,-3.72427892126,43.49447852440,113.24172092200,0.67104286505
13291,-0.26452200317,0.61626702881,-3.72377385572,43.49447852440,113.23393462100,0.67063920327
13292,-0.26430599976,0.61673498535,-3.72326879017,43.49447852440,113.20122320300,0.67098413071
13293,-0.26417401123,0.61782897949,-3.72276372463,43.49447852440,113.15413173000,0.67193791090
13294,-0.26399700928,0.61948901367,-3.72225865908,43.49447852440,113.08475184100,0.67339517296
